^SPX (Standard & Poors 500 Index),2933.68,0.0001
Apr 24 2019 @ 05:45 ET,Bid,2904.86,Ask,2953.74,Size,1x1,Vol,
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int,Strike,Puts,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int
06/07/2019,SPXW190607C02890000,66.36,11.56,71.7,73.5,1,0.1118,0.6661,0.0032,12,2890.000,SPXW190607P02890000,27.3,-8.1,26.5,27.4,13,0.1156,-0.3356,0.0031,303
06/07/2019,SPXW190607C02895000,0,0,67.9,69.7,0,0.1103,0.6517,0.0033,29,2895.000,SPXW190607P02895000,28.85,-8.15,27.7,28.7,6,0.1142,-0.3498,0.0032,300
06/07/2019,SPXW190607C02900000,63.7,15.55,64.2,66.1,17,0.109,0.6365,0.0033,82,2900.000,SPXW190607P02900000,28.7,-10.05,28.9,29.9,28,0.1125,-0.3642,0.0033,690
06/07/2019,SPXW190607C02905000,62,17.05,60.6,62.3,624,0.1073,0.621,0.0034,271,2905.000,SPXW190607P02905000,34.25,-6.3,30.1,31.3,101,0.1108,-0.3793,0.0033,112
06/07/2019,SPXW190607C02910000,58.35,16.5,57,58.8,154,0.1059,0.6047,0.0035,705,2910.000,SPXW190607P02910000,33.3,-9.15,31.6,32.7,35,0.1094,-0.3952,0.0034,34
06/07/2019,SPXW190607C02915000,53.38,14.48,53.6,55.3,16,0.1046,0.5877,0.0036,18,2915.000,SPXW190607P02915000,0,0,33,34.2,0,0.1078,-0.4115,0.0035,2
06/07/2019,SPXW190607C02920000,49.9,13.9,50.2,51.8,10,0.103,0.5703,0.0037,55,2920.000,SPXW190607P02920000,34.7,-11.85,34.6,35.9,8,0.1065,-0.4286,0.0036,51
06/07/2019,SPXW190607C02925000,46.8,13.55,47,48.4,45,0.1016,0.5521,0.0038,14144,2925.000,SPXW190607P02925000,36.2,-12.55,36.2,37.6,9,0.105,-0.4462,0.0037,265
06/07/2019,SPXW190607C02930000,44.95,14.35,43.8,45.3,629,0.1003,0.5333,0.0039,14374,2930.000,SPXW190607P02930000,40.9,-10.2,38.1,39.4,3,0.1037,-0.4644,0.0037,14
06/07/2019,SPXW190607C02935000,41.75,13.65,40.7,42.1,151,0.0989,0.514,0.0039,705,2935.000,SPXW190607P02935000,39.94,-13.66,39.9,41.3,2,0.1023,-0.4831,0.0038,65
06/07/2019,SPXW190607C02940000,35.3,9.6,37.8,39.1,20,0.0976,0.4942,0.004,4434,2940.000,SPXW190607P02940000,0,0,41.8,43.4,0,0.101,-0.5023,0.0038,26
06/07/2019,SPXW190607C02945000,34.9,11.4,35,36.3,5,0.0965,0.4739,0.004,1935,2945.000,SPXW190607P02945000,53.87,-5.08,43.9,45.5,8,0.0997,-0.5219,0.0039,29
06/07/2019,SPXW190607C02950000,31.03,9.68,32.3,33.4,5,0.0952,0.4532,0.004,543,2950.000,SPXW190607P02950000,0,0,46.2,47.8,0,0.0986,-0.5418,0.0039,0
06/07/2019,SPXW190607C02955000,28.91,9.51,29.7,30.8,21,0.0941,0.4322,0.0041,263,2955.000,SPXW190607P02955000,0,0,48.6,50.3,0,0.0977,-0.562,0.0039,1
06/07/2019,SPXW190607C02960000,27,9.5,27.3,28.3,97,0.0931,0.411,0.0041,1118,2960.000,SPXW190607P02960000,51.45,-16.5,50.9,52.8,2,0.0964,-0.5826,0.0039,2
06/07/2019,SPXW190607C02965000,26,10.25,25,26,17,0.0922,0.3898,0.0041,30,2965.000,SPXW190607P02965000,0,0,53.5,55.5,0,0.0954,-0.6032,0.0039,12
06/07/2019,SPXW190607C02970000,21,6.85,22.8,23.7,12,0.0911,0.3683,0.004,75,2970.000,SPXW190607P02970000,0,0,56.4,58.3,0,0.0947,-0.6235,0.0039,4
06/07/2019,SPXW190607C02975000,20.8,8.05,20.7,21.6,2,0.0901,0.3469,0.004,686,2975.000,SPXW190607P02975000,0,0,59.3,61.3,0,0.094,-0.6437,0.0039,1
06/07/2019,SPXW190607C02980000,18.4,7,18.9,19.7,511,0.0895,0.3263,0.0039,28328,2980.000,SPXW190607P02980000,0,0,62.3,64.4,0,0.0932,-0.6638,0.0038,4
06/07/2019,SPXW190607C02985000,17.1,6.9,17.1,17.9,10,0.0888,0.3057,0.0038,61,2985.000,SPXW190607P02985000,0,0,65.2,67.4,0,0.0919,-0.6849,0.0037,0
06/07/2019,SPXW190607C02990000,15.7,6.6,15.5,16.2,40,0.0881,0.2856,0.0038,49,2990.000,SPXW190607P02990000,0,0,68.5,71,0,0.0917,-0.7035,0.0037,0
06/07/2019,SPXW190607C02995000,13.7,5.6,13.9,14.6,26,0.0873,0.2655,0.0037,44,2995.000,SPXW190607P02995000,0,0,71.9,74.4,0,0.0911,-0.7226,0.0036,0
06/07/2019,SPXW190607C03000000,12.6,5.4,12.5,13.2,89,0.0868,0.2465,0.0035,6443,3000.000,SPXW190607P03000000,0,0,75.4,78.1,0,0.0908,-0.7406,0.0035,0
06/07/2019,SPXW190607C03005000,11.3,4.85,11.2,11.9,50,0.0863,0.2282,0.0034,1856,3005.000,SPXW190607P03005000,0,0,79,81.8,0,0.0903,-0.7584,0.0033,0
06/07/2019,SPXW190607C03010000,10.1,4.35,10,10.7,62,0.0858,0.2105,0.0033,87,3010.000,SPXW190607P03010000,0,0,82.8,85.6,0,0.09,-0.7751,0.0032,0
06/07/2019,SPXW190607C03015000,5.65,0.5,9,9.6,3,0.0855,0.1941,0.0031,22,3015.000,SPXW190607P03015000,0,0,86.9,89.6,0,0.0903,-0.7896,0.0031,0
06/07/2019,SPXW190607C03020000,8,3.45,8,8.6,2,0.0851,0.1781,0.003,10,3020.000,SPXW190607P03020000,0,0,90.6,93.6,0,0.0897,-0.8061,0.003,0
06/07/2019,SPXW190607C03025000,4.55,0.5,7.2,7.7,1,0.085,0.1636,0.0028,28,3025.000,SPXW190607P03025000,0,0,94.7,97.5,0,0.0893,-0.8212,0.0028,0
06/07/2019,SPXW190607C03030000,6.08,2.43,6.4,6.9,454,0.0848,0.1496,0.0027,1155,3030.000,SPXW190607P03030000,0,0,99.1,102,0,0.0904,-0.8316,0.0027,0
06/07/2019,SPXW190607C03035000,5.48,2.23,5.7,6.2,14,0.0847,0.1368,0.0025,1242,3035.000,SPXW190607P03035000,0,0,103.1,106.3,0,0.0901,-0.8451,0.0025,0
06/07/2019,SPXW190607C03040000,5.5,2.525,5.1,5.6,8,0.0848,0.1253,0.0024,24,3040.000,SPXW190607P03040000,0,0,107.7,110.7,0,0.091,-0.8546,0.0024,0
06/07/2019,SPXW190607C03045000,4.7,2.025,4.5,5,2,0.0847,0.1138,0.0022,23,3045.000,SPXW190607P03045000,0,0,112.1,115.1,0,0.0913,-0.8651,0.0023,0
06/07/2019,SPXW190607C03050000,4,1.6,4,4.5,37,0.0848,0.1037,0.0021,470,3050.000,SPXW190607P03050000,0,0,116.5,119.6,0,0.0916,-0.875,0.0022,0
06/07/2019,SPXW190607C03060000,2.6,0.6,3.2,3.7,5,0.0853,0.0866,0.0018,3785,3060.000,SPXW190607P03060000,0,0,125.6,128.8,0,0.0929,-0.8912,0.0019,0
06/07/2019,SPXW190607C03070000,2.65,0.975,2.6,3,794,0.086,0.0722,0.0016,905,3070.000,SPXW190607P03070000,0,0,134.7,137.9,0,0.0932,-0.9078,0.0017,0
06/07/2019,SPXW190607C03075000,2.5,0.975,2.35,2.7,16,0.0864,0.0659,0.0014,2962,3075.000,SPXW190607P03075000,0,0,139.7,142.9,0,0.0958,-0.9095,0.0016,0
06/07/2019,SPXW190607C03080000,0,0,2.1,2.45,0,0.0867,0.0601,0.0013,0,3080.000,SPXW190607P03080000,0,0,144.1,147.4,0,0.0948,-0.9191,0.0015,0
06/07/2019,SPXW190607C03100000,1.6,0.55,1.4,1.7,3,0.0889,0.0423,0.001,111,3100.000,SPXW190607P03100000,0,0,163.3,166.7,0,0.0993,-0.9353,0.0012,0
06/07/2019,SPXW190607C03125000,1.05,0.3,0.9,1.15,1,0.0925,0.0284,0.0007,151,3125.000,SPXW190607P03125000,0,0,187.7,191.1,0,0.1059,-0.9486,0.0009,0
06/07/2019,SPXW190607C03150000,0.85,0.275,0.55,0.85,2,0.0964,0.0195,0.0005,63,3150.000,SPXW190607P03150000,0,0,212.3,215.7,0,0.1131,-0.9573,0.0007,0
06/07/2019,SPXW190607C03175000,0,0,0.4,0.65,0,0.1013,0.0144,0.0004,1,3175.000,SPXW190607P03175000,0,0,237,240.4,0,0.1205,-0.9635,0.0006,0
06/07/2019,SPXW190607C03200000,0.44,0.115,0.3,0.5,115,0.1061,0.0108,0.0003,272,3200.000,SPXW190607P03200000,0,0,261.8,265.2,0,0.1286,-0.9676,0.0005,0
06/07/2019,SPXW190607C03250000,0.25,0.05,0.15,0.4,100,0.1172,0.007,0.0002,104,3250.000,SPXW190607P03250000,0,0,311.5,314.9,0,0.1451,-0.9729,0.0004,0
06/07/2019,SPXW190607C03300000,0,0,0.1,0.3,0,0.1281,0.0049,0.0001,28,3300.000,SPXW190607P03300000,0,0,361.2,364.7,0,0.1612,-0.9765,0.0003,0
06/07/2019,SPXW190607C03400000,0,0,0,0.2,0,0.1465,0.0023,0,273,3400.000,SPXW190607P03400000,0,0,460.8,464.3,0,0.193,-0.9808,0.0002,0
06/14/2019,SPXW190614C01300000,0,0,1628.1,1631.6,0,0.02,0.9962,0,0,1300.000,SPXW190614P01300000,0,0,0,0.1,0,0.6503,-0.0003,0,80
06/14/2019,SPXW190614C01400000,0,0,1528.5,1532,0,0.02,0.9953,0,0,1400.000,SPXW190614P01400000,0,0,0,0.1,0,0.5935,-0.0003,0,0
06/14/2019,SPXW190614C01500000,0,0,1428.9,1432.4,0,0,0.9952,0,0,1500.000,SPXW190614P01500000,0,0,0,0.15,0,0.5567,-0.0004,0,31
06/14/2019,SPXW190614C01600000,0,0,1329.3,1332.8,0,0,0.9944,0,0,1600.000,SPXW190614P01600000,0,0,0,0.2,0,0.5168,-0.0006,0,90
06/14/2019,SPXW190614C01700000,0,0,1229.8,1233.2,0,0,0.9962,0,0,1700.000,SPXW190614P01700000,0,0,0.05,0.25,0,0.4844,-0.001,0,3
06/14/2019,SPXW190614C01750000,0,0,1180,1183.5,0,0,0.996,0,0,1750.000,SPXW190614P01750000,0,0,0.05,0.25,0,0.4602,-0.001,0,240
06/14/2019,SPXW190614C01800000,0,0,1130.2,1133.7,0,0,0.9937,0,0,1800.000,SPXW190614P01800000,0,0,0.1,0.3,0,0.4481,-0.0014,0,31
06/14/2019,SPXW190614C01850000,0,0,1080.4,1083.9,0,0,0.9956,0,0,1850.000,SPXW190614P01850000,0,0,0.1,0.3,0,0.4247,-0.0014,0,60
06/14/2019,SPXW190614C01900000,0,0,1030.7,1034.1,0,0,0.9936,0,0,1900.000,SPXW190614P01900000,0,0,0.15,0.35,0,0.4103,-0.0018,0,30
06/14/2019,SPXW190614C01950000,0,0,980.9,984.4,0,0,0.9963,0,0,1950.000,SPXW190614P01950000,0.35,-0.05,0.2,0.4,10,0.3942,-0.0022,0,10
06/14/2019,SPXW190614C02000000,0,0,931.2,934.6,0,0,0.9956,0,0,2000.000,SPXW190614P02000000,0,0,0.25,0.45,0,0.3776,-0.0027,0,0
06/14/2019,SPXW190614C02050000,0,0,881.4,884.9,0,0,0.9962,0,0,2050.000,SPXW190614P02050000,0,0,0.35,0.55,0,0.3647,-0.0035,0,45
06/14/2019,SPXW190614C02100000,0,0,831.7,835.2,0,0,0.9959,0,0,2100.000,SPXW190614P02100000,0.59,-0.035,0.45,0.65,5,0.3499,-0.0044,0,17
06/14/2019,SPXW190614C02150000,0,0,782,785.5,0,0,0.9961,0,1,2150.000,SPXW190614P02150000,0,0,0.55,0.75,0,0.3339,-0.0053,0,16
06/14/2019,SPXW190614C02175000,0,0,757.2,760.7,0,0,0.9949,0,1,2175.000,SPXW190614P02175000,0,0,0.6,0.85,0,0.3268,-0.006,0,1
06/14/2019,SPXW190614C02200000,0,0,732.4,735.8,0,0,0.9947,0,0,2200.000,SPXW190614P02200000,0.85,-0.1,0.7,0.95,6,0.3205,-0.0069,0.0001,44
06/14/2019,SPXW190614C02225000,0,0,707.6,711,0,0,0.9936,0,0,2225.000,SPXW190614P02225000,0,0,0.8,1.05,0,0.3136,-0.0078,0.0001,10
06/14/2019,SPXW190614C02250000,0,0,682.8,686.2,0,0,0.9902,0.0001,0,2250.000,SPXW190614P02250000,1.1,-0.075,0.9,1.15,2,0.3063,-0.0087,0.0001,2418
06/14/2019,SPXW190614C02275000,0,0,658,661.4,0,0,0.9962,0,0,2275.000,SPXW190614P02275000,1.15,-0.15,1,1.25,24,0.2986,-0.0097,0.0001,24
06/14/2019,SPXW190614C02300000,0,0,633.2,636.6,0,0,0.9947,0,0,2300.000,SPXW190614P02300000,0,0,1.1,1.4,0,0.2914,-0.011,0.0001,47
06/14/2019,SPXW190614C02325000,0,0,608.4,611.8,0,0,0.9945,0,0,2325.000,SPXW190614P02325000,1.5,-0.1,1.25,1.55,1,0.2844,-0.0124,0.0001,36
06/14/2019,SPXW190614C02350000,0,0,583.7,587.1,0,0.2064,0.9948,0,0,2350.000,SPXW190614P02350000,0,0,1.4,1.7,0,0.2769,-0.0139,0.0001,39
06/14/2019,SPXW190614C02360000,0,0,573.8,577.2,0,0.2113,0.994,0,0,2360.000,SPXW190614P02360000,0,0,1.5,1.75,0,0.2742,-0.0147,0.0001,3
06/14/2019,SPXW190614C02370000,0,0,563.9,567.3,0,0.2142,0.9932,0,0,2370.000,SPXW190614P02370000,1.8,-0.15,1.55,1.85,1,0.2713,-0.0154,0.0001,124
06/14/2019,SPXW190614C02375000,0,0,559,562.4,0,0.2189,0.9923,0.0001,0,2375.000,SPXW190614P02375000,1.75,-0.25,1.6,1.9,15,0.2701,-0.0159,0.0001,36
06/14/2019,SPXW190614C02380000,0,0,554,557.4,0,0.2157,0.9924,0.0001,0,2380.000,SPXW190614P02380000,0,0,1.65,1.95,0,0.2689,-0.0164,0.0001,31
06/14/2019,SPXW190614C02390000,0,0,544.1,547.5,0,0.2162,0.9916,0.0001,0,2390.000,SPXW190614P02390000,0,0,1.7,2,0,0.2654,-0.017,0.0001,9
06/14/2019,SPXW190614C02400000,0,0,534.3,537.7,0,0.2214,0.9899,0.0001,0,2400.000,SPXW190614P02400000,0,0,1.8,2.1,0,0.2628,-0.018,0.0002,786
06/14/2019,SPXW190614C02410000,0,0,524.4,527.8,0,0.2203,0.9891,0.0001,0,2410.000,SPXW190614P02410000,2.1,-0.25,1.9,2.2,100,0.2601,-0.0189,0.0002,110
06/14/2019,SPXW190614C02420000,0,0,514.5,517.9,0,0.219,0.9883,0.0001,0,2420.000,SPXW190614P02420000,0,0,2,2.3,0,0.2573,-0.02,0.0002,12
06/14/2019,SPXW190614C02425000,0,0,509.6,513,0,0.2201,0.9875,0.0001,0,2425.000,SPXW190614P02425000,0,0,2.05,2.35,0,0.2559,-0.0205,0.0002,19
06/14/2019,SPXW190614C02430000,0,0,504.7,508,0,0.2192,0.9871,0.0001,0,2430.000,SPXW190614P02430000,0,0,2.1,2.4,0,0.2544,-0.021,0.0002,41
06/14/2019,SPXW190614C02440000,0,0,494.8,498.2,0,0.2189,0.9858,0.0001,0,2440.000,SPXW190614P02440000,2.37,-0.33,2.2,2.5,100,0.2515,-0.0221,0.0002,100
06/14/2019,SPXW190614C02450000,0,0,485,488.3,0,0.2181,0.9846,0.0001,0,2450.000,SPXW190614P02450000,2.48,-0.37,2.3,2.6,4,0.2484,-0.0231,0.0002,25
06/14/2019,SPXW190614C02460000,0,0,475.1,478.5,0,0.217,0.9833,0.0001,0,2460.000,SPXW190614P02460000,0,0,2.4,2.7,0,0.2453,-0.0242,0.0002,0
06/14/2019,SPXW190614C02470000,0,0,465.3,468.6,0,0.2156,0.982,0.0002,0,2470.000,SPXW190614P02470000,0,0,2.5,2.85,0,0.2424,-0.0256,0.0002,5
06/14/2019,SPXW190614C02475000,0,0,460.3,463.7,0,0.2142,0.9816,0.0002,0,2475.000,SPXW190614P02475000,0,0,2.6,2.9,0,0.2412,-0.0263,0.0002,51
06/14/2019,SPXW190614C02480000,0,0,455.4,458.8,0,0.2139,0.9807,0.0002,0,2480.000,SPXW190614P02480000,0,0,2.65,2.95,0,0.2395,-0.0269,0.0002,41
06/14/2019,SPXW190614C02490000,0,0,445.6,448.9,0,0.212,0.9794,0.0002,0,2490.000,SPXW190614P02490000,0,0,2.75,3.1,0,0.2365,-0.0283,0.0002,0
06/14/2019,SPXW190614C02500000,0,0,435.8,439.1,0,0.211,0.9776,0.0002,2,2500.000,SPXW190614P02500000,3.17,-0.43,2.9,3.3,2,0.234,-0.03,0.0003,532
06/14/2019,SPXW190614C02510000,0,0,426,429.3,0,0.2095,0.9758,0.0002,0,2510.000,SPXW190614P02510000,0,0,3,3.4,0,0.2304,-0.0313,0.0003,9
06/14/2019,SPXW190614C02520000,0,0,415.9,419.2,0,0.2026,0.9766,0.0002,0,2520.000,SPXW190614P02520000,3.5,-0.45,3.2,3.6,1,0.228,-0.0333,0.0003,91
06/14/2019,SPXW190614C02525000,0,0,411,414.3,0,0.2019,0.9756,0.0002,0,2525.000,SPXW190614P02525000,0,0,3.3,3.7,0,0.2268,-0.0344,0.0003,21
06/14/2019,SPXW190614C02530000,0,0,406.1,409.4,0,0.2011,0.9747,0.0002,0,2530.000,SPXW190614P02530000,0,0,3.4,3.7,0,0.2249,-0.035,0.0003,4
06/14/2019,SPXW190614C02540000,0,0,396.4,399.7,0,0.2009,0.9719,0.0003,0,2540.000,SPXW190614P02540000,0,0,3.5,3.9,0,0.2217,-0.0368,0.0003,3
06/14/2019,SPXW190614C02550000,0,0,386.6,390.1,0,0.2002,0.9691,0.0003,1,2550.000,SPXW190614P02550000,3.98,-0.67,3.7,4.1,8,0.2189,-0.039,0.0003,2677
06/14/2019,SPXW190614C02560000,0,0,377.1,380.3,0,0.1998,0.9659,0.0003,0,2560.000,SPXW190614P02560000,0,0,3.9,4.3,0,0.216,-0.0412,0.0004,4
06/14/2019,SPXW190614C02570000,0,0,367.1,370.3,0,0.1946,0.9655,0.0003,0,2570.000,SPXW190614P02570000,0,0,4.1,4.5,0,0.213,-0.0434,0.0004,11
06/14/2019,SPXW190614C02575000,0,0,362.5,365.7,0,0.197,0.9621,0.0004,0,2575.000,SPXW190614P02575000,0,0,4.2,4.6,0,0.2114,-0.0446,0.0004,1
06/14/2019,SPXW190614C02580000,0,0,357.4,360.6,0,0.1932,0.9626,0.0004,0,2580.000,SPXW190614P02580000,0,0,4.4,4.8,0,0.2108,-0.0465,0.0004,19
06/14/2019,SPXW190614C02590000,0,0,347.9,351.1,0,0.1937,0.9581,0.0004,0,2590.000,SPXW190614P02590000,0,0,4.6,5,0,0.2075,-0.0489,0.0004,87
06/14/2019,SPXW190614C02595000,0,0,342.8,346,0,0.19,0.9586,0.0004,0,2595.000,SPXW190614P02595000,0,0,4.7,5.1,0,0.2058,-0.0501,0.0005,1
06/14/2019,SPXW190614C02600000,0,0,338.2,341.4,0,0.1916,0.9551,0.0004,0,2600.000,SPXW190614P02600000,5.12,-0.93,4.8,5.2,80,0.2041,-0.0514,0.0005,565
06/14/2019,SPXW190614C02605000,0,0,333.3,336.5,0,0.1899,0.9539,0.0004,0,2605.000,SPXW190614P02605000,5.25,-0.9,5,5.4,1,0.2032,-0.0533,0.0005,1
06/14/2019,SPXW190614C02610000,0,0,328.3,331.5,0,0.1873,0.9536,0.0004,0,2610.000,SPXW190614P02610000,5.35,-1,5.1,5.5,328,0.2014,-0.0546,0.0005,13592
06/14/2019,SPXW190614C02615000,0,0,323.7,326.8,0,0.188,0.9504,0.0005,0,2615.000,SPXW190614P02615000,0,0,5.3,5.7,0,0.2004,-0.0566,0.0005,4
06/14/2019,SPXW190614C02620000,0,0,318.6,322,0,0.1858,0.9496,0.0005,0,2620.000,SPXW190614P02620000,0,0,5.4,5.8,0,0.1986,-0.058,0.0005,2
06/14/2019,SPXW190614C02625000,0,0,313.8,316.9,0,0.1836,0.9488,0.0005,0,2625.000,SPXW190614P02625000,0,0,5.5,6,0,0.1971,-0.0597,0.0005,1218
06/14/2019,SPXW190614C02630000,0,0,309,312.1,0,0.1827,0.9468,0.0005,0,2630.000,SPXW190614P02630000,0,0,5.7,6.1,0,0.1956,-0.0614,0.0006,10
06/14/2019,SPXW190614C02635000,0,0,304.4,307.5,0,0.1835,0.9432,0.0005,0,2635.000,SPXW190614P02635000,0,0,5.9,6.3,0,0.1944,-0.0635,0.0006,2
06/14/2019,SPXW190614C02640000,0,0,299.6,302.7,0,0.1824,0.9411,0.0006,0,2640.000,SPXW190614P02640000,6.34,-1.11,6,6.4,102,0.1925,-0.065,0.0006,105
06/14/2019,SPXW190614C02645000,0,0,294.5,297.6,0,0.1789,0.9413,0.0006,0,2645.000,SPXW190614P02645000,6.45,-1.3,6.2,6.6,1,0.1912,-0.0671,0.0006,3
06/14/2019,SPXW190614C02650000,0,0,289.7,292.8,0,0.1778,0.9392,0.0006,0,2650.000,SPXW190614P02650000,6.85,-1.1,6.4,6.8,75,0.1899,-0.0693,0.0006,292
06/14/2019,SPXW190614C02655000,0,0,284.9,288,0,0.1766,0.937,0.0006,0,2655.000,SPXW190614P02655000,0,0,6.6,7,0,0.1886,-0.0715,0.0007,4
06/14/2019,SPXW190614C02660000,0,0,280.1,283.2,0,0.1754,0.9349,0.0006,240,2660.000,SPXW190614P02660000,7.06,-1.29,6.7,7.2,2,0.1868,-0.0735,0.0007,14
06/14/2019,SPXW190614C02665000,0,0,275.4,278.4,0,0.1745,0.9323,0.0007,0,2665.000,SPXW190614P02665000,0,0,6.9,7.4,0,0.1854,-0.0757,0.0007,1
06/14/2019,SPXW190614C02670000,0,0,270.6,273.9,0,0.1742,0.9289,0.0007,0,2670.000,SPXW190614P02670000,0,0,7.1,7.6,0,0.1839,-0.0781,0.0007,340
06/14/2019,SPXW190614C02675000,0,0,266,269.1,0,0.1734,0.9259,0.0007,0,2675.000,SPXW190614P02675000,7.87,-1.28,7.4,7.8,1507,0.1827,-0.0808,0.0007,7341
06/14/2019,SPXW190614C02680000,0,0,261.1,264.1,0,0.171,0.9247,0.0007,0,2680.000,SPXW190614P02680000,0,0,7.6,8,0,0.1811,-0.0831,0.0008,449
06/14/2019,SPXW190614C02685000,0,0,256.3,259.3,0,0.1695,0.9223,0.0008,0,2685.000,SPXW190614P02685000,0,0,7.8,8.2,0,0.1794,-0.0856,0.0008,35
06/14/2019,SPXW190614C02690000,0,0,251.6,254.6,0,0.1686,0.9192,0.0008,0,2690.000,SPXW190614P02690000,0,0,8,8.5,0,0.1781,-0.0884,0.0008,15
06/14/2019,SPXW190614C02695000,0,0,246.8,249.8,0,0.167,0.9168,0.0008,0,2695.000,SPXW190614P02695000,0,0,8.3,8.7,0,0.1766,-0.0913,0.0008,32
06/14/2019,SPXW190614C02700000,0,0,242.3,245.3,0,0.1671,0.9121,0.0008,0,2700.000,SPXW190614P02700000,8.72,-1.88,8.5,8.9,2632,0.1749,-0.0938,0.0009,2629
06/14/2019,SPXW190614C02705000,0,0,237.4,240.6,0,0.1654,0.9096,0.0009,0,2705.000,SPXW190614P02705000,0,0,8.8,9.2,0,0.1736,-0.0971,0.0009,14
06/14/2019,SPXW190614C02710000,0,0,232.7,235.6,0,0.1633,0.9074,0.0009,0,2710.000,SPXW190614P02710000,0,0,9,9.5,0,0.1721,-0.1001,0.0009,15
06/14/2019,SPXW190614C02715000,0,0,228,230.9,0,0.1621,0.904,0.0009,0,2715.000,SPXW190614P02715000,0,0,9.3,9.8,0,0.1707,-0.1035,0.001,9
06/14/2019,SPXW190614C02720000,0,0,223.3,226.2,0,0.1608,0.9006,0.001,0,2720.000,SPXW190614P02720000,9.62,-2.38,9.5,10,121,0.1688,-0.1063,0.001,131
06/14/2019,SPXW190614C02725000,0,0,218.6,221.5,0,0.1594,0.8972,0.001,0,2725.000,SPXW190614P02725000,9.89,-2.46,9.8,10.3,2083,0.1673,-0.1098,0.001,2544
06/14/2019,SPXW190614C02730000,0,0,213.9,216.8,0,0.158,0.8937,0.001,0,2730.000,SPXW190614P02730000,10.35,-2.4,10.1,10.6,10,0.1658,-0.1133,0.001,16
06/14/2019,SPXW190614C02735000,0,0,209.3,212.4,0,0.1575,0.8887,0.0011,0,2735.000,SPXW190614P02735000,10.71,-2.44,10.4,11,5,0.1644,-0.1173,0.0011,10
06/14/2019,SPXW190614C02740000,0,0,204.9,207.7,0,0.1567,0.8841,0.0011,9,2740.000,SPXW190614P02740000,10.95,-2.6,10.8,11.3,15,0.163,-0.1213,0.0011,18
06/14/2019,SPXW190614C02745000,0,0,200,203.1,0,0.1548,0.8807,0.0011,9,2745.000,SPXW190614P02745000,0,0,11.1,11.6,0,0.1613,-0.125,0.0012,4
06/14/2019,SPXW190614C02750000,0,0,195.4,198.4,0,0.1534,0.8766,0.0012,0,2750.000,SPXW190614P02750000,11.6,-2.85,11.4,12,299,0.1598,-0.1292,0.0012,13576
06/14/2019,SPXW190614C02755000,0,0,190.8,193.8,0,0.1521,0.8721,0.0012,41,2755.000,SPXW190614P02755000,0,0,11.8,12.3,0,0.1582,-0.1334,0.0012,5
06/14/2019,SPXW190614C02760000,0,0,186.4,189.2,0,0.1511,0.8668,0.0013,0,2760.000,SPXW190614P02760000,0,0,12.2,12.7,0,0.1568,-0.138,0.0013,0
06/14/2019,SPXW190614C02765000,0,0,181.9,184.6,0,0.1499,0.8618,0.0013,0,2765.000,SPXW190614P02765000,0,0,12.6,13.1,0,0.1553,-0.1427,0.0013,17
06/14/2019,SPXW190614C02770000,0,0,177.3,180,0,0.1484,0.8571,0.0014,5,2770.000,SPXW190614P02770000,13.65,-2.85,13,13.5,5,0.1537,-0.1475,0.0014,10
06/14/2019,SPXW190614C02775000,0,0,172.5,175.2,0,0.146,0.8534,0.0014,0,2775.000,SPXW190614P02775000,16.4,-0.6,13.4,14,375,0.1523,-0.1527,0.0014,1002
06/14/2019,SPXW190614C02780000,0,0,168.2,170.9,0,0.1455,0.8466,0.0015,595,2780.000,SPXW190614P02780000,14.55,-3.05,13.8,14.4,5,0.1506,-0.1577,0.0014,20
06/14/2019,SPXW190614C02785000,0,0,163.5,166.4,0,0.1438,0.8415,0.0015,0,2785.000,SPXW190614P02785000,0,0,14.3,14.9,0,0.1492,-0.1633,0.0015,13
06/14/2019,SPXW190614C02790000,0,0,159,161.6,0,0.1419,0.8366,0.0016,0,2790.000,SPXW190614P02790000,0,0,14.8,15.4,0,0.1477,-0.1691,0.0015,3
06/14/2019,SPXW190614C02795000,0,0,154.6,157.1,0,0.1406,0.8304,0.0016,0,2795.000,SPXW190614P02795000,0,0,15.3,15.9,0,0.1462,-0.175,0.0016,3
06/14/2019,SPXW190614C02800000,0,0,150.3,152.9,0,0.1399,0.8229,0.0017,2,2800.000,SPXW190614P02800000,15.97,-4.23,15.8,16.4,4,0.1446,-0.181,0.0016,557
06/14/2019,SPXW190614C02805000,0,0,145.9,148.4,0,0.1385,0.8164,0.0017,2,2805.000,SPXW190614P02805000,0,0,16.3,16.9,0,0.1429,-0.1872,0.0017,3
06/14/2019,SPXW190614C02810000,0,0,141.5,144,0,0.1371,0.8096,0.0018,0,2810.000,SPXW190614P02810000,0,0,16.9,17.5,0,0.1415,-0.194,0.0018,17
06/14/2019,SPXW190614C02815000,0,0,137.1,139.6,0,0.1356,0.8026,0.0018,0,2815.000,SPXW190614P02815000,0,0,17.5,18.1,0,0.1399,-0.201,0.0018,9
06/14/2019,SPXW190614C02820000,0,0,132.6,135,0,0.1336,0.7962,0.0019,0,2820.000,SPXW190614P02820000,18.47,-4.73,18.1,18.7,20,0.1383,-0.2081,0.0019,45
